Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
6038,6038,2,The_Wedding_Squanchers,10,21,Rick:,"ALL RIGHT, WELL, THOSE ARE THE TWO CHOICES, 'CAUSE COB PLANET IS OFF THE TABLE, NOW LET'S TAKE A VOTE,",right well two choices cob planet table let take vote
6045,6045,2,The_Wedding_Squanchers,10,21,Rick:,"GOOD MORNING, FAMILY, OH, DO I SMELL BACON?",good morning family oh smell bacon
6049,6049,2,The_Wedding_Squanchers,10,21,Rick:,"WELL, I THOUGHT I'D WALK TO THE SOUTH POLE AND DO A LITTLE BIT OF EXPLORING, IF YOU GUYS NEED ME, JUST YELL OR THROW SOMETHING SO HARD THAT IT GOES AROUND THE WORLD AND HITS ME,",well thought walk south pole little bit exploring guys need yell throw something hard goes around world hits
6055,6055,2,The_Wedding_Squanchers,10,21,Rick:,"SOUTH POLE DISCOVERED, BABY! OHHHH! OH bleep AN ICE CAVE? bleep THINGS JUST KEEP ON GETTING BETTER, WOW, IT'S THE PLANET'S CORE,",south pole discovered baby ohhhh oh bleep ice cave bleep things keep getting better wow planet core
6066,6066,2,The_Wedding_Squanchers,10,21,Rick:,"HEY, UH... I WAS GONNA HOPE OVER TO THE GLOPPYDROP SYSTEM, GET SOME ICE CREAM,",hey uh gonna hope gloppydrop system get ice cream
6068,6068,2,The_Wedding_Squanchers,10,21,Rick:,"I'LL BE OKAY, BYE, MORTY,",okay bye morty
6070,6070,2,The_Wedding_Squanchers,10,21,Rick:,"YEAH, I AM, TO GET ICE CREAM,",yeah get ice cream
6072,6072,2,The_Wedding_Squanchers,10,21,Rick:,"MORTY, IF YOU GO TO WHERE THERE'S A BUNCH OF ICE CREAM AND THEN YOU DON'T COME BACK, YOU HAVEN'T ACTUALLY GOTTEN ICE CREAM, YOU'VE JUST GONE WHERE ICE CREAM IS,",morty go bunch ice cream come back actually gotten ice cream gone ice cream
6074,6074,2,The_Wedding_Squanchers,10,21,Rick:,"WHERE'S THE VAN, MORTY?",van morty
6079,6079,2,The_Wedding_Squanchers,10,21,Rick:,"UH, HI, MY NAME IS JERRY SMITH, I'M FROM PLANET EARTH, I KNOW THE WHEREABOUTS OF RICK SANCHEZ, THE WANTED CRIMINAL,",uh hi name jerry smith planet earth know whereabouts rick sanchez wanted criminal
6083,6083,2,The_Wedding_Squanchers,10,21,Rick:,"YEAH, HE KIDNAPPED ME AND MY FAMILY, AND HE LEFT US ON DWARF TERRACE-9, HE SAID HE WAS GONNA GO TO THE PLIMPLOM TAVERN, AND LISTEN,",yeah kidnapped family left us dwarf terrace-9 said gonna go plimplom tavern listen
6085,6085,2,The_Wedding_Squanchers,10,21,Rick:,"I'M DOING WHAT'S RIGHT FOR THE GALAXY BY CALLING YOU, SO IF WE COME BACK TO EARTH, CAN MY FAMILY HAVE A NORMAL LIFE?",right galaxy calling come back earth family normal life
6109,6109,2,The_Wedding_Squanchers,10,21,Rick:,"EVERYTHING,",everything
6119,6119,3,The_Rickshank_Rickdemption,1,22,Rick:,"Anyway, that's how I escaped from space prison! Oh, scary place.",anyway escaped space prison oh scary place
6121,6121,3,The_Rickshank_Rickdemption,1,22,Rick:,"Oh, come on. Who wants to watch a mad scientist use handmade sci-fi tools to take out highly trained alien guards when we can sit here and be a family at Shoney's? ",oh come wants watch mad scientist use handmade sci-fi tools take highly trained alien guards sit family shoney
6123,6123,3,The_Rickshank_Rickdemption,1,22,Rick:,"Emotionally speaking, honey, Shoney's is my home.",emotionally speaking honey shoney home
6125,6125,3,The_Rickshank_Rickdemption,1,22,Rick:,"Jerry, get out of the booth, take all your clothes off, and fold yourself 12 times.",jerry get booth take clothes fold 12 times
6127,6127,3,The_Rickshank_Rickdemption,1,22,Rick:,"Six folds, huh? W-W-What, have you guys got me in a Series 9000? You cheap insect bleep didn't think I was worth your best equipment?",six folds huh w-w-what guys got series 9000 cheap insect bleep think worth best equipment
6129,6129,3,The_Rickshank_Rickdemption,1,22,Rick:,"Well, you might as well order some pancakes, because I don't see the need to leave this part of my brain.",well might well order pancakes see need leave part brain
6131,6131,3,The_Rickshank_Rickdemption,1,22,Rick:,Shoney's.,shoney
6134,6134,3,The_Rickshank_Rickdemption,1,22,Rick:,Relaxed enough?  ,relaxed enough
6164,6164,3,The_Rickshank_Rickdemption,1,22,Rick:,"Oh, any particular ones? You want to see my first boner, or should we go straight to the moment I discovered interdimensional travel? ",oh particular ones want see first boner go straight moment discovered interdimensional travel
6166,6166,3,The_Rickshank_Rickdemption,1,22,Rick:,"' Ooh, your little flappy doodles are twitching. Does that mean you're aroused, or did you just get a signal that one of your buddies found a grape?",ooh little flappy doodles twitching mean aroused get signal one buddies found grape
6168,6168,3,The_Rickshank_Rickdemption,1,22,Rick:,"Yeah, well, tough titties.",yeah well tough titties
6171,6171,3,The_Rickshank_Rickdemption,1,22,Rick:,"Well, that depends on who breaks first -- me or the titty.",well depends breaks first titty
6175,6175,3,The_Rickshank_Rickdemption,1,22,Rick:,The day I invented the portal gun is the day I lost her.,day invented portal gun day lost
6177,6177,3,The_Rickshank_Rickdemption,1,22,Rick:,"  Fine, but I'm driving.",fine driving
6178,6178,3,The_Rickshank_Rickdemption,1,22,9/11 Memory Rick:,--as an excuse to strip away our freedom!,excuse strip away freedom
6195,6195,3,The_Rickshank_Rickdemption,1,22,Rick:,To the day it all began and ended. The moment that changed everything.,day began ended moment changed everything
6197,6197,3,The_Rickshank_Rickdemption,1,22,Rick:,"Yeah, I'd like to get a 10-piece McNugget and a bunch of the Szechuan sauce. Like, as much as you're allowed to give me. In 1998, they had this promotion for the Disney film ""Mulan,"" where they -- where they -- they created a new sauce for the McNuggets called Szechuan sauce, and it's delicious! And then they got rid of it, and now it's gone. This is the only place we're gonna be able to try it, is in my memory.",yeah like get 10-piece mcnugget bunch szechuan sauce like much allowed give 1998 promotion disney film `` mulan created new sauce mcnuggets called szechuan sauce delicious got rid gone place gonna able try memory
6199,6199,3,The_Rickshank_Rickdemption,1,22,Rick:,"Okay. All right, all right.",okay right right
6201,6201,3,The_Rickshank_Rickdemption,1,22,Rick:,Me. I used to wear blue pants.,used wear blue pants
6206,6206,3,The_Rickshank_Rickdemption,1,22,Alternate Rick:,"Well, well, well. If it isn't us. You know the worst part about inventing teleportation? Suddenly, you're able to travel the whole galaxy, and the first thing you learn is, you're the last guy to invent teleportation. Fortunately, you're about to invent something much more powerful.",well well well us know worst part inventing teleportation suddenly able travel whole galaxy first thing learn last guy invent teleportation fortunately invent something much powerful
6227,6227,3,The_Rickshank_Rickdemption,1,22,Alternate Rick:,"Imagine doing anything you want, then hopping to a timeline where you never did it. Imagine going anywhere, anytime, with nobody able to stop you.",imagine anything want hopping timeline never imagine going anywhere anytime nobody able stop
6228,6228,3,The_Rickshank_Rickdemption,1,22,Young Rick:,Sounds lonely.,sounds lonely
6229,6229,3,The_Rickshank_Rickdemption,1,22,Alternate Rick:,"Lonely? Dude, you have yourself -- your infinite selves. It's a nonstop party where all the guests are the only person we like. You think it's cool being the smartest man on Earth, but once we give you this technology, you become the smartest thing in every conceivable universe -- the Infinite Rick, a god.",lonely dude infinite selves nonstop party guests person like think cool smartest man earth give technology become smartest thing every conceivable universe infinite rick god
6230,6230,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"Eh, pass.",eh pass
6231,6231,3,The_Rickshank_Rickdemption,1,22,Alternate Rick:,"Excuse me? Bro, Ricks don't pass on this. Who do you think you are?",excuse bro ricks pass think
6232,6232,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"A different kind of Rick, I guess.",different kind rick guess
6233,6233,3,The_Rickshank_Rickdemption,1,22,Alternate Rick:,"Well, we'll see how long that lasts.",well see long lasts
6236,6236,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"Sort of. I just took a long look at myself, and I don't think this science thing is gonna pay off.",sort took long look think science thing gonna pay
6238,6238,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"That, Dianne, is the last great idea that will ever be had in this garage.",dianne last great idea ever garage
6253,6253,3,The_Rickshank_Rickdemption,1,22,Guard Rick:,We detected a compromised portal gun. Where is your Rick?,detected compromised portal gun rick
6257,6257,3,The_Rickshank_Rickdemption,1,22,Guard Rick:,Very troubling. We can't risk Citadel secrets falling into the Federation's hands. We'll dispatch SEAL Team Ricks immediately to break into the prison holding C-137.,troubling ca risk citadel secrets falling federation hands dispatch seal team ricks immediately break prison holding c-137
6259,6259,3,The_Rickshank_Rickdemption,1,22,Guard Rick:,Aand assassinate him.,aand assassinate
6263,6263,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"Come on, girls! The ice cream's gonna melt.",come girls ice cream gonna melt
6269,6269,3,The_Rickshank_Rickdemption,1,22,Young Rick:,Nooooooo!,nooooooo
6272,6272,3,The_Rickshank_Rickdemption,1,22,Young Rick:,"Carry the three, add a two. I got it. I bleep got it.",carry three add two got bleep got
6275,6275,3,The_Rickshank_Rickdemption,1,22,Rick:,Yeah. That's the three lines of math that separates my life as a man from my life as an unfeeling ghost.,yeah three lines math separates life man life unfeeling ghost
6279,6279,3,The_Rickshank_Rickdemption,1,22,Rick:,"Nope, they cannot.",nope
6281,6281,3,The_Rickshank_Rickdemption,1,22,Rick:,"Because the code you just uploaded wasn't actually my portal-gun formula, it was a virus giving me full control over the brainalyzer.",code uploaded actually portal-gun formula virus giving full control brainalyzer
6283,6283,3,The_Rickshank_Rickdemption,1,22,Rick:,"True, but you can alter anything you want about a totally fabricated origin story.",true alter anything want totally fabricated origin story
6286,6286,3,The_Rickshank_Rickdemption,1,22,Rick:,"Mission accomplished, boys. Pull me out.",mission accomplished boys pull
6288,6288,3,The_Rickshank_Rickdemption,1,22,Rick:,"Okay, have fun in what's left of my brain. I'm gonna transfer to yours. Oh, there's not enough room for all my genius, so I'm leaving you with my fear of wicker furniture, my desire to play the trumpet, my tentative plans to purchase a hat, and six years of improv workshops. Comedy comes in threes.",okay fun left brain gonna transfer oh enough room genius leaving fear wicker furniture desire play trumpet tentative plans purchase hat six years improv workshops comedy comes threes
6291,6291,3,The_Rickshank_Rickdemption,1,22,Cornvelious Daniel/Rick:,"Another day, another dollar. Am I right great insect creature or whaaat?!",another day another dollar right great insect creature whaaat
6293,6293,3,The_Rickshank_Rickdemption,1,22,Cornvelious Daniel/Rick:,Always wait for permission to buurp feel accomplishment. That's my motto.,always wait permission buurp feel accomplishment motto
6295,6295,3,The_Rickshank_Rickdemption,1,22,Cornvelious Daniel/Rick:,"Well, I'm just a dumb-ass bug, but it's possible Rick knew he'd be interrogated at this facility, where we not only keep our most wanted, but our most sensitive data. Anyone here with level-nine access could buurp I don't know, collapse a government. I'm just gonna go take a dump. Is it cool if I use the level-nine bathroom? W-W-What's the level-nine master access code again?",well dumb-ass bug possible rick knew interrogated facility keep wanted sensitive data anyone level-nine access could buurp know collapse government gonna go take dump cool use level-nine bathroom w-w-what level-nine master access code
6297,6297,3,The_Rickshank_Rickdemption,1,22,SEAL Team Rick leader:,Yeah! SEAL Team Rick's in the house! ,yeah seal team rick house
6301,6301,3,The_Rickshank_Rickdemption,1,22,SEAL Team Rick leader:,"D-99, y-you okay?",d-99 y-you okay
6303,6303,3,The_Rickshank_Rickdemption,1,22,Rick /Rick:,I'm bummed I didn't get to give that insect dick a test-drive.,bummed get give insect dick test-drive
6304,6304,3,The_Rickshank_Rickdemption,1,22,Braided Rick:,"Wait, wait, wait, wait! T-The Council of Ricks sent us. We have your Morty and Summer. They're prisoners on the Citadel. ",wait wait wait wait t-the council ricks sent us morty summer prisoners citadel
6305,6305,3,The_Rickshank_Rickdemption,1,22,Rick/Rick:,Great!,great
6308,6308,3,The_Rickshank_Rickdemption,1,22,Rick/Rick:,"Lovely. Not only is my plan screwed up, I also forgot how to improvise.",lovely plan screwed also forgot improvise
6317,6317,3,The_Rickshank_Rickdemption,1,22,Guard Rick:,"Not anymore, homey. SEAL Team Ricks turned his unibrow into two brows -- with a bullet.   Your Rick's dead! Your Rick's dead! ",anymore homey seal team ricks turned unibrow two brows bullet rick dead rick dead
6319,6319,3,The_Rickshank_Rickdemption,1,22,Worker Rick:,"Sir, Rick D-99 is returning from the mission alone. Apparently, SEAL Team Ricks suffered heavy casualties.",sir rick d-99 returning mission alone apparently seal team ricks suffered heavy casualties
6320,6320,3,The_Rickshank_Rickdemption,1,22,Commander in Chief Rick:,Bring him in.,bring
6321,6321,3,The_Rickshank_Rickdemption,1,22,Worker Rick:,He says he'll only talk to a Rick with higher clearance.,says talk rick higher clearance
6322,6322,3,The_Rickshank_Rickdemption,1,22,Commander in Chief Rick:,"La-di-da. Give me that. D-99, this is the commander in chief of the Citadel's militia.",la-di-da give d-99 commander chief citadel militia
6323,6323,3,The_Rickshank_Rickdemption,1,22,Rick/Rick:,Gobuurp -- good enough.,gobuurp good enough
6325,6325,3,The_Rickshank_Rickdemption,1,22,Commander in Chief Rick/Rick:,He's a spy. Blow him up. I'm gonna go take a shit.,spy blow gonna go take shit
6340,6340,3,The_Rickshank_Rickdemption,1,22,Teleportation Worker Rick:,"Hey, whoa, whoa! What are you doing in here? This area's for teleporting the entire Citadel to somewhere else using only buttons and dials.",hey whoa whoa area teleporting entire citadel somewhere else using buttons dials
6341,6341,3,The_Rickshank_Rickdemption,1,22,Commander in Chief Rick/Rick:,"Yeah, well, it's a bad idea to have it designed that way then, isn't it?",yeah well bad idea designed way
6344,6344,3,The_Rickshank_Rickdemption,1,22,Teleporter Worker Rick:,What the bleep We just teleported into a galactic federal prison.,bleep teleported galactic federal prison
6345,6345,3,The_Rickshank_Rickdemption,1,22,Commander in Chief Rick/Rick:,I'm gonna go take a shit.,gonna go take shit
6349,6349,3,The_Rickshank_Rickdemption,1,22,Random Rick:,"Wait, wait, wait, wait! No, no, no!",wait wait wait wait
6351,6351,3,The_Rickshank_Rickdemption,1,22,Quantum Rick/Rick:,"The Citadel's been teleported to buurp Federation space. It's doomed. This has to be C-137, you guys. What are we gonna do?! You know he's coming for us.",citadel teleported buurp federation space doomed c-137 guys gonna know coming us
6353,6353,3,The_Rickshank_Rickdemption,1,22,Zeta Alpha Rick:,W-W-What the hell is that?,w-w-what hell
6354,6354,3,The_Rickshank_Rickdemption,1,22,Quantum Rick/Rick:,Payback.,payback
6358,6358,3,The_Rickshank_Rickdemption,1,22,Rick:,Duh!,duh
6361,6361,3,The_Rickshank_Rickdemption,1,22,Rick:,"Morty, take this. You're gonna need it later.",morty take gonna need later
6362,6362,3,The_Rickshank_Rickdemption,1,22,Ricktiminus Sancheziminius:,"Hold on, hold on. Whoa!",hold hold whoa
6364,6364,3,The_Rickshank_Rickdemption,1,22,Rick:,What -- What's this supposed to accomplish? We have infinite grandkids. You're trying to use Disney bucks at a Caesar's Palace here.,supposed accomplish infinite grandkids trying use disney bucks caesar palace
6367,6367,3,The_Rickshank_Rickdemption,1,22,Rick:,"I came to kill you, bro. That's not even my original Summer.",came kill bro even original summer
6371,6371,3,The_Rickshank_Rickdemption,1,22,Rick:,"20 yards, nine-gauge plasma pistol, My first shot would liquify her insides and injure you, second shot adds recoil. The risk to me is minimized if I wait for you to shoot her, which I'm encouraging you to do.",20 yards nine-gauge plasma pistol first shot would liquify insides injure second shot adds recoil risk minimized wait shoot encouraging
6373,6373,3,The_Rickshank_Rickdemption,1,22,Rick:,"Or let her go, which I will reward with a quicker death.",let go reward quicker death
6375,6375,3,The_Rickshank_Rickdemption,1,22,Rick:,"Because it's incentive for you to give me my cleanest shot, which will be your least painful death. But if you want to die slower than that, I'm super into it. All you got to do to get that started is kill the girl.",incentive give cleanest shot least painful death want die slower super got get started kill girl
6377,6377,3,The_Rickshank_Rickdemption,1,22,Rick:,"Not an issue, sweetie.",issue sweetie
6379,6379,3,The_Rickshank_Rickdemption,1,22,Rick:,"Morty, I know you're too stupid to get this, but you're really bleep this up right now.",morty know stupid get really bleep right
6381,6381,3,The_Rickshank_Rickdemption,1,22,Rick:,"I wasn't gonna let her die, you bleep moron!",gonna let die bleep moron
6384,6384,3,The_Rickshank_Rickdemption,1,22,Rick:,The point is he thought I was going to.,point thought going
6387,6387,3,The_Rickshank_Rickdemption,1,22,Rick:,"You're a serious bleep idiot, Morty! You basically killed us all! You're the worst! You're as dumb as a bag of sand.",serious bleep idiot morty basically killed us worst dumb bag sand
6395,6395,3,The_Rickshank_Rickdemption,1,22,Rick:,"Good job, Morty. Let's go, kids.",good job morty let go kids
6397,6397,3,The_Rickshank_Rickdemption,1,22,Rick:,Oldest Rick trick in the book.,oldest rick trick book
6401,6401,3,The_Rickshank_Rickdemption,1,22,Rick:,Not until I finish what I started. And that is how you get level-nine access without a password.,finish started get level-nine access without password
6403,6403,3,The_Rickshank_Rickdemption,1,22,Rick:,"Employee of the month, ladies and gentlemen.",employee month ladies gentlemen
6405,6405,3,The_Rickshank_Rickdemption,1,22,Rick:,Destroying the buurp galactic government.,destroying buurp galactic government
6409,6409,3,The_Rickshank_Rickdemption,1,22,Rick:,"Good pitches, kids. I'm almost proud. But watch closely as Grandpa topples an empire by changing a one to a zero.",good pitches kids almost proud watch closely grandpa topples empire changing one zero
6436,6436,3,The_Rickshank_Rickdemption,1,22,Rick:,Guess who dismantled the government?,guess dismantled government
6438,6438,3,The_Rickshank_Rickdemption,1,22,Rick:,"I never will, baby.",never baby
6440,6440,3,The_Rickshank_Rickdemption,1,22,Rick:,"Jerry, is there any light beer left? It's insane what you miss in prison.",jerry light beer left insane miss prison
6442,6442,3,The_Rickshank_Rickdemption,1,22,Rick:,"No, you're right. Where's the vodka?",right vodka
6445,6445,3,The_Rickshank_Rickdemption,1,22,Rick:,"Seems like you guys need some privacy. I'll, uh -- I'll be in the garage.",seems like guys need privacy uh garage
6447,6447,3,The_Rickshank_Rickdemption,1,22,Rick:,"What the bleep Not cool, Jerry! A man's garage is his castle.",bleep cool jerry man garage castle
6450,6450,3,The_Rickshank_Rickdemption,1,22,Rick:,"Oh, I-I'm sorry to hear that, sweetie. I hope I had nothing to do with that.",oh i-i sorry hear sweetie hope nothing
6452,6452,3,The_Rickshank_Rickdemption,1,22,Rick:,For everybody.,everybody
6458,6458,3,The_Rickshank_Rickdemption,1,22,Rick:,"Not so fast, Morty. You heard your mom. We've got adventures to go on, Morty -- just you and me -- and sometimes your sister and sometimes your mom, but never your dad. You want to know why, Morty? Because he crossed me.",fast morty heard mom got adventures go morty sometimes sister sometimes mom never dad want know morty crossed
6460,6460,3,The_Rickshank_Rickdemption,1,22,Rick:,"Oh, it gets darker, Morty. Welcome to the darkest year of our adventures. First thing that's different -- no more Dad, Morty.",oh gets darker morty welcome darkest year adventures first thing different dad morty
6462,6462,3,The_Rickshank_Rickdemption,1,22,Rick:,"He threatened to turn me in to the government, so I made him and the government go away.",threatened turn government made government go away
6464,6464,3,The_Rickshank_Rickdemption,1,22,Rick:,I've repbuurplaced them both as the de facto patriarch of your family and your universe. Your mom wouldn't have accepted me if I came home - ,repbuurplaced de facto patriarch family universe mom would accepted came home
6466,6466,3,The_Rickshank_Rickdemption,1,22,Rick:,"- without you and your sister, so now you know the real reason I rescued you. Oh! I just took over the family, Morty, and if you tell your mom -",without sister know real reason rescued oh took family morty tell mom
6468,6468,3,The_Rickshank_Rickdemption,1,22,Rick:,"- or sister I said any of this, I'll deny it -",sister said deny
6470,6470,3,The_Rickshank_Rickdemption,1,22,Rick:,"- and they'll take my side because I'm a hero, Morty. And now you're gonna have to go -",take side hero morty gonna go
6472,6472,3,The_Rickshank_Rickdemption,1,22,Rick:,"- and do whatever I say, Morty, forever! And I'll -- I'll go out and I'll find some more of that ""Mulan"" Szechuan teriyaki dipping sauce, Morty. -",whatever say morty forever go find `` mulan szechuan teriyaki dipping sauce morty
6474,6474,3,The_Rickshank_Rickdemption,1,22,Rick:,"- Because that's -- that's what this is all about, Morty.",morty
6476,6476,3,The_Rickshank_Rickdemption,1,22,Rick:,"That's my one-armed man! I'm not driven by avenging my dead family, Morty! That was fake. I-I-I'm driven by finding that McNugget sauce.",one-armed man driven avenging dead family morty fake i-i-i driven finding mcnugget sauce
